일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2023/03/07","60700","-800","-1.30","61400","61400","60700","11473280","698905790900","362365800785000","5969782550"
"2023/03/06","61500","1000","1.65","61100","61600","60800","13630602","835007952600","367141626825000","5969782550"
"2023/03/03","60500","-300","-0.49","61000","61200","60500","10711405","649938305450","361171844275000","5969782550"
"2023/03/02","60800","200","0.33","60900","61800","60500","13095682","798787155210","362962779040000","5969782550"
"2023/02/28","60600","100","0.17","60800","61400","60500","13715861","834902635220","361768822530000","5969782550"
"2023/02/27","60500","-800","-1.31","60800","60800","60200","11155697","674292520900","361171844275000","5969782550"
"2023/02/24","61300","-700","-1.13","62300","62600","61300","10308143","638634052687","365947670315000","5969782550"
"2023/02/23","62000","900","1.47","61700","62500","61500","13047099","809465376980","370126518100000","5969782550"
"2023/02/22","61100","-1000","-1.61","61500","61800","61000","11959088","732238903100","364753713805000","5969782550"
"2023/02/21","62100","-600","-0.96","62700","62800","62000","7665046","476711896776","370723496355000","5969782550"
"2023/02/20","62700","100","0.16","62900","63000","61800","12908073","806198780800","374305365885000","5969782550"
"2023/02/17","62600","-1100","-1.73","62900","63300","62400","10791265","677809979471","373708387630000","5969782550"
"2023/02/16","63700","1500","2.41","62500","63700","62400","13798831","873759607962","380275148435000","5969782550"
"2023/02/15","62200","-1000","-1.58","63900","63900","62000","13208103","826031235400","371320474610000","5969782550"
"2023/02/14","63200","300","0.48","63600","63900","63200","9126664","579858006300","377290257160000","5969782550"
"2023/02/13","62900","100","0.16","62900","63000","62300","10730362","672253190500","375499322395000","5969782550"
"2023/02/10","62800","-200","-0.32","62600","63000","62400","9382576","587897501100","374902344140000","5969782550"
"2023/02/09","63000","-100","-0.16","63000","63300","62300","12164865","764921355400","376096300650000","5969782550"
"2023/02/08","63100","1200","1.94","62800","63300","62400","12243125","770472521000","376693278905000","5969782550"
"2023/02/07","61900","300","0.49","61900","62500","61600","14491039","898617000700","369529539845000","5969782550"
"2023/02/06","61600","-2200","-3.45","62800","63000","61600","15529356","967890468300","367738605080000","5969782550"
"2023/02/03","63800","300","0.47","63900","64000","63000","15194598","967336146677","380872126690000","5969782550"
"2023/02/02","63500","1700","2.75","63200","63900","62600","23285983","1474629229812","379081191925000","5969782550"
"2023/02/01","61800","800","1.31","62600","62700","61000","18570133","1145781815984","368932561590000","5969782550"
"2023/01/31","61000","-2300","-3.63","63500","63700","61000","29746731","1835768640685","364156735550000","5969782550"
"2023/01/30","63300","-1300","-2.01","64900","64900","63100","20995234","1337025734920","377887235415000","5969782550"
"2023/01/27","64600","700","1.10","64400","65000","63900","18760182","1212764792491","385647952730000","5969782550"
"2023/01/26","63900","500","0.79","63800","63900","63300","13278277","846408637700","381469104945000","5969782550"
"2023/01/25","63400","1600","2.59","63500","63700","63000","16822710","1066200962700","378484213670000","5969782550"
"2023/01/20","61800","300","0.49","62100","62300","61100","9646327","595372614900","368932561590000","5969782550"
"2023/01/19","61500","1100","1.82","60500","61500","60400","12808490","781937546636","367141626825000","5969782550"
"2023/01/18","60400","-600","-0.98","60700","61000","59900","11584041","698509509800","360574866020000","5969782550"
"2023/01/17","61000","-100","-0.16","61200","61500","60600","9831456","599708754138","364156735550000","5969782550"
"2023/01/16","61100","300","0.49","61300","61600","60800","10039972","615315636500","364753713805000","5969782550"
"2023/01/13","60800","300","0.50","60500","61200","60400","12510328","761169640700","362962779040000","5969782550"
"2023/01/12","60500","0","0.00","61100","61200","59900","16102561","972246984400","361171844275000","5969782550"
"2023/01/11","60500","100","0.17","61000","61200","60300","12310751","747215374304","361171844275000","5969782550"
"2023/01/10","60400","-300","-0.49","60200","61100","59900","14859797","898812198128","360574866020000","5969782550"
"2023/01/09","60700","1700","2.88","59700","60700","59600","18640107","1124606672500","362365800785000","5969782550"
"2023/01/06","59000","800","1.37","58300","59400","57900","17334989","1018769177900","352217170450000","5969782550"
"2023/01/05","58200","400","0.69","58200","58800","57600","15682826","911973904900","347441344410000","5969782550"
"2023/01/04","57800","2400","4.33","55700","58000","55600","20188071","1151473733800","345053431390000","5969782550"
"2023/01/03","55400","-100","-0.18","55400","56000","54500","13547030","747898872200","330725953270000","5969782550"
"2023/01/02","55500","200","0.36","55500","56100","55200","10031448","558433491400","331322931525000","5969782550"
